1775804427.113,0.0101,-0.0549,0.0218,-0.0081,0.0520,-0.0175,0.0020,-0.0029,0.0043,0.0018
1775804427.163,-0.0159,-0.0066,0.0045,0.0182,0.0036,0.0001,0.0023,-0.0030,0.0046,0.0016
1775804427.213,-0.0157,0.0414,0.0180,0.0178,-0.0448,-0.0135,0.0021,-0.0034,0.0045,0.0024
1775804427.263,0.0060,0.0367,0.0487,-0.0042,-0.0397,-0.0437,0.0018,-0.0030,0.0049,0.0034
1775804427.313,-0.0117,-0.0070,0.0481,0.0137,0.0044,-0.0430,0.0020,-0.0026,0.0052,0.0045
1775804427.363,0.0713,-0.0115,0.0403,-0.0696,0.0085,-0.0351,0.0018,-0.0030,0.0052,0.0039
1775804427.413,0.0145,-0.0376,0.0437,-0.0127,0.0342,-0.0385,0.0018,-0.0034,0.0053,0.0035
1775804427.463,-0.0076,-0.0988,0.0386,0.0096,0.0951,-0.0332,0.0021,-0.0037,0.0054,0.0024
1775804427.513,-0.0596,-0.0197,0.0126,0.0615,0.0160,-0.0071,0.0018,-0.0037,0.0056,0.0022
1775804427.563,0.0148,-0.0025,0.0178,-0.0131,-0.0015,-0.0120,0.0017,-0.0040,0.0058,0.0022
1775804427.613,-0.0160,-0.0241,0.0087,0.0179,0.0203,-0.0026,0.0019,-0.0038,0.0061,0.0031
1775804427.663,0.0364,0.0019,0.0184,-0.0347,-0.0060,-0.0122,0.0017,-0.0041,0.0062,0.0036
1775804427.713,0.0231,0.0629,0.0670,-0.0212,-0.0665,-0.0604,0.0019,-0.0036,0.0066,0.0039
1775804427.763,0.0232,-0.0416,0.0005,-0.0212,0.0381,0.0063,0.0020,-0.0035,0.0067,0.0036
1775804427.812,-0.0071,-0.0416,-0.0045,0.0093,0.0378,0.0110,0.0022,-0.0038,0.0064,0.0033
1775804427.862,0.0322,-0.0287,0.0178,-0.0302,0.0247,-0.0117,0.0020,-0.0041,0.0061,0.0026
1775804427.912,-0.0245,-0.0107,-0.0261,0.0266,0.0065,0.0324,0.0021,-0.0043,0.0063,0.0023
1775804427.962,-0.0244,-0.0065,-0.0132,0.0263,0.0018,0.0193,0.0020,-0.0047,0.0061,0.0022
1775804428.012,-0.0419,-0.0238,-0.0266,0.0438,0.0190,0.0324,0.0018,-0.0049,0.0058,0.0030
1775804428.062,0.0191,0.0194,0.0183,-0.0173,-0.0246,-0.0127,0.0018,-0.0052,0.0056,0.0036
1775804428.112,0.0628,-0.0068,0.0010,-0.0609,0.0019,0.0049,0.0019,-0.0049,0.0059,0.0038
1775804428.162,0.0322,-0.0156,0.0180,-0.0302,0.0106,-0.0122,0.0020,-0.0050,0.0057,0.0034
1775804428.212,0.0452,0.0454,0.0494,-0.0430,-0.0507,-0.0435,0.0021,-0.0053,0.0059,0.0028
1775804428.262,-0.0287,-0.0548,-0.0009,0.0309,0.0497,0.0069,0.0022,-0.0052,0.0060,0.0024
1775804428.313,-0.0373,0.0198,-0.0219,0.0394,-0.0251,0.0277,0.0021,-0.0053,0.0058,0.0028
1775804428.363,0.0497,-0.0028,0.0443,-0.0477,-0.0024,-0.0386,0.0020,-0.0052,0.0057,0.0031
1775804428.413,0.0106,-0.0242,-0.0088,-0.0085,0.0192,0.0146,0.0021,-0.0050,0.0058,0.0036
1775804428.463,-0.0507,-0.0066,-0.0004,0.0530,0.0013,0.0059,0.0023,-0.0053,0.0055,0.0038
1775804428.513,-0.0156,-0.0026,0.0303,0.0178,-0.0028,-0.0250,0.0022,-0.0054,0.0053,0.0036
1775804428.563,-0.0156,0.0108,0.0087,0.0176,-0.0160,-0.0032,0.0020,-0.0052,0.0055,0.0031
1775804428.613,0.0021,0.0200,-0.0476,-0.0002,-0.0249,0.0533,0.0019,-0.0050,0.0057,0.0025
1775804428.663,0.0411,-0.0069,0.0093,-0.0392,0.0021,-0.0037,0.0019,-0.0048,0.0056,0.0023
1775804428.713,-0.0374,0.0111,-0.0263,0.0393,-0.0160,0.0320,0.0020,-0.0049,0.0057,0.0027
1775804428.763,0.0324,0.0240,-0.0165,-0.0306,-0.0287,0.0222,0.0019,-0.0047,0.0057,0.0030
1775804428.813,-0.0419,-0.0111,0.0127,0.0439,0.0065,-0.0071,0.0020,-0.0046,0.0055,0.0031
1775804428.863,-0.0158,-0.0200,0.0303,0.0177,0.0153,-0.0246,0.0019,-0.0047,0.0057,0.0030
1775804428.913,0.0060,-0.0200,0.0219,-0.0042,0.0151,-0.0161,0.0018,-0.0049,0.0058,0.0028
1775804428.963,-0.0201,0.0284,0.0048,0.0220,-0.0335,0.0012,0.0019,-0.0051,0.0059,0.0025
