457166.100,0.000000,0.000000,-96.360000,-14.358000,-1.602000,0.105000,22.54386025,114.00642559,22.018000,3.000000,1.379000,0.988000,2.639000,47.000000,3.000000,0.000000,1775804349.831400
457166.200,0.000000,0.000000,-96.370000,-14.287000,-1.594000,0.107000,22.54385875,114.00641164,22.037000,3.000000,1.997000,1.147000,3.190000,47.000000,3.000000,0.000000,1775804349.933000
457166.300,0.000000,0.000000,-96.430000,-14.230000,-1.603000,0.079000,22.54385726,114.00639774,22.050000,3.000000,1.575000,0.995000,2.433000,47.000000,3.000000,0.000000,1775804350.027900
457166.400,0.000000,0.000000,-96.610000,-14.171000,-1.643000,0.077000,22.54385577,114.00638390,22.068000,3.000000,1.606000,1.001000,2.597000,47.000000,3.000000,0.000000,1775804350.126100
457166.500,0.000000,0.000000,-96.570000,-14.112000,-1.625000,0.128000,22.54385426,114.00637010,22.089000,3.000000,1.600000,1.015000,2.782000,48.000000,3.000000,0.000000,1775804350.227700
457166.600,0.000000,0.000000,-96.760000,-14.039000,-1.665000,0.098000,22.54385271,114.00635636,22.110000,3.000000,1.480000,1.013000,2.790000,48.000000,3.000000,0.000000,1775804350.326100
457166.700,0.000000,0.000000,-96.710000,-13.966000,-1.642000,0.095000,22.54385118,114.00634268,22.130000,3.000000,1.620000,1.025000,2.783000,48.000000,3.000000,0.000000,1775804350.425800
457166.800,0.000000,0.000000,-96.870000,-13.909000,-1.675000,0.088000,22.54384962,114.00632908,22.146000,3.000000,1.619000,1.049000,2.886000,48.000000,3.000000,0.000000,1775804350.527000
457166.900,0.000000,0.000000,-96.820000,-13.854000,-1.658000,0.092000,22.54384807,114.00631552,22.160000,3.000000,1.719000,1.065000,2.965000,48.000000,3.000000,0.000000,1775804350.626400
457167.000,0.000000,0.000000,-96.890000,-13.797000,-1.668000,0.084000,22.54384655,114.00630199,22.179000,3.000000,1.602000,1.074000,2.893000,47.000000,3.000000,0.000000,1775804350.730700
457167.100,0.000000,0.000000,-96.920000,-13.712000,-1.665000,0.072000,22.54384499,114.00628858,22.191000,3.000000,2.071000,1.188000,3.376000,46.000000,3.000000,0.000000,1775804350.831500
457167.200,0.000000,0.000000,-97.070000,-13.671000,-1.696000,0.078000,22.54384345,114.00627514,22.206000,3.000000,1.595000,1.053000,2.881000,46.000000,3.000000,0.000000,1775804350.931600
457167.300,0.000000,0.000000,-97.160000,-13.613000,-1.710000,0.073000,22.54384192,114.00626182,22.222000,3.000000,2.035000,1.169000,2.837000,47.000000,3.000000,0.000000,1775804351.029700
457167.400,0.000000,0.000000,-97.130000,-13.542000,-1.694000,0.084000,22.54384039,114.00624853,22.234000,3.000000,1.452000,1.030000,2.403000,47.000000,3.000000,0.000000,1775804351.127000
457167.500,0.000000,0.000000,-97.180000,-13.476000,-1.698000,0.128000,22.54383883,114.00623531,22.255000,3.000000,2.126000,1.151000,3.075000,47.000000,3.000000,0.000000,1775804351.228100
457167.600,0.000000,0.000000,-97.260000,-13.411000,-1.707000,0.101000,22.54383735,114.00622215,22.274000,3.000000,1.602000,1.049000,2.898000,47.000000,3.000000,0.000000,1775804351.325500
457167.700,0.000000,0.000000,-97.150000,-13.338000,-1.673000,0.096000,22.54383574,114.00620907,22.290000,3.000000,2.128000,1.153000,3.022000,47.000000,3.000000,0.000000,1775804351.426800
457167.800,0.000000,0.000000,-97.310000,-13.279000,-1.704000,0.092000,22.54383424,114.00619606,22.306000,3.000000,1.572000,1.031000,2.544000,47.000000,3.000000,0.000000,1775804351.526400
457167.900,0.000000,0.000000,-97.390000,-13.231000,-1.715000,0.087000,22.54383271,114.00618310,22.326000,3.000000,2.194000,1.187000,3.233000,46.000000,3.000000,0.000000,1775804351.627000
457168.000,0.000000,0.000000,-97.490000,-13.166000,-1.730000,0.118000,22.54383113,114.00617021,22.343000,3.000000,2.175000,1.166000,3.114000,46.000000,3.000000,0.000000,1775804351.729900
457168.100,0.000000,0.000000,-97.360000,-13.108000,-1.694000,0.124000,22.54382960,114.00615740,22.364000,3.000000,1.370000,0.954000,2.596000,46.000000,3.000000,0.000000,1775804351.830800
457168.200,0.000000,0.000000,-97.480000,-13.022000,-1.709000,0.118000,22.54382802,114.00614470,22.387000,3.000000,2.235000,1.199000,3.252000,45.000000,3.000000,0.000000,1775804351.931700
457168.300,0.000000,0.000000,-97.480000,-12.955000,-1.700000,0.109000,22.54382649,114.00613202,22.406000,3.000000,1.465000,0.972000,2.675000,45.000000,3.000000,0.000000,1775804352.029800
457168.400,0.000000,0.000000,-97.450000,-12.874000,-1.684000,0.115000,22.54382497,114.00611945,22.423000,3.000000,2.229000,1.200000,3.294000,45.000000,3.000000,0.000000,1775804352.126100
