1775804350.076, 0.056,-0.032, 0.008,-0.003, 0.790, 0.000, 0.000,-0.03238, 0.030
1775804350.176, 0.054,-0.033, 0.008,-0.001, 0.760, 0.000, 0.000,-0.03258, 0.029
1775804350.276, 0.055,-0.032, 0.008,-0.007, 0.768, 0.000, 0.000,-0.03209, 0.032
1775804350.376, 0.055,-0.031, 0.009,-0.013, 0.767, 0.000, 0.000,-0.03136, 0.033
1775804350.476, 0.055,-0.033, 0.005, 0.003, 0.765, 0.000, 0.000,-0.03346, 0.031
1775804350.576, 0.055,-0.032, 0.007, 0.002, 0.765, 0.000, 0.000,-0.03178, 0.029
1775804350.676, 0.055,-0.031, 0.010,-0.007, 0.763, 0.000, 0.000,-0.03134, 0.029
1775804350.776, 0.055,-0.033, 0.007, 0.001, 0.762, 0.000, 0.000,-0.03314, 0.031
1775804350.876, 0.056,-0.032, 0.007, 0.007, 0.760, 0.000, 0.000,-0.03202, 0.028
1775804350.976, 0.056,-0.033, 0.010,-0.003, 0.759, 0.000, 0.000,-0.03258, 0.028
1775804351.076, 0.056,-0.036, 0.007, 0.008, 0.758, 0.000, 0.001,-0.03557, 0.026
1775804351.176, 0.056,-0.032, 0.007, 0.006, 0.757, 0.000, 0.001,-0.03204, 0.026
1775804351.276, 0.056,-0.033, 0.009, 0.002, 0.747, 0.000, 0.001,-0.03346, 0.025
1775804351.376, 0.056,-0.036, 0.005,-0.008, 0.746, 0.000, 0.000,-0.03570, 0.026
1775804351.476, 0.054,-0.031, 0.004,-0.007, 0.717, 0.000, 0.000,-0.03139, 0.020
1775804351.576, 0.054,-0.031, 0.003,-0.001, 0.716, 0.000, 0.000,-0.03089, 0.017
1775804351.677, 0.054,-0.031, 0.004,-0.001, 0.715, 0.000, 0.000,-0.03097, 0.014
1775804351.777, 0.055,-0.034, 0.004,-0.002, 0.716, 0.000, 0.001,-0.03378, 0.006
1775804351.877, 0.055,-0.037,-0.001, 0.001, 0.715,-0.000, 0.000,-0.03725,-0.001
1775804351.977, 0.055,-0.033, 0.000, 0.007, 0.714, 0.000, 0.000,-0.03340, 0.015
1775804352.077, 0.055,-0.033, 0.000,-0.006, 0.712, 0.000, 0.000,-0.03298, 0.022
1775804352.177, 0.055,-0.034, 0.004,-0.003, 0.710, 0.000, 0.000,-0.03410, 0.008
1775804352.277, 0.055,-0.032, 0.003,-0.008, 0.710,-0.000, 0.000,-0.03182,-0.016
1775804352.377, 0.056,-0.032,-0.003,-0.005, 0.708,-0.000, 0.000,-0.03243,-0.005
1775804352.477, 0.056,-0.014,-0.002,-0.003, 0.708,-0.000, 0.000,-0.01388,-0.000
